CV,YIELD,LAT,LONG
20.11,3065.14,47.22832385,-117.3547809
20.63,2887.04,47.22832385,-117.3964451
22.42,2851.48,47.22832385,-117.4381092
20.27,2224.46,47.22832385,-117.4797733
22.36,2791.05,47.22832385,-117.5214374
21.95,2134.63,47.22832385,-117.5631016
23.4,2577.42,47.22832385,-117.6880939
22.56,2600.33,47.22832385,-117.729758
22.82,2511.5,47.22832385,-117.7714222
23.87,2407.6,47.22832385,-117.8130863
23.54,2240.43,47.22832385,-117.8547504
24.79,610.14,47.22832385,-118.3130558
29.43,1230.57,47.22832385,-118.3547199
29.7,1178.91,47.22832385,-118.4380482
32.7,1099,47.22832385,-118.4797123
23.57,586.31,47.22832385,-118.5213764
22.95,582.31,47.22832385,-118.5630405
22.83,566.43,47.22832385,-118.6047047
25.24,553.19,47.22832385,-118.6880329
20.66,565.54,47.22832385,-118.729697
21.16,569.49,47.22832385,-118.7713611
51.82,635.62,47.22832385,-118.8130253
52.44,656.14,47.22832385,-118.8546894
49.79,658.05,47.22832385,-118.8963535
50.11,645.19,47.22832385,-118.9380176
47.22,702.91,47.22832385,-119.06301
21.35,3198.95,47.26998798,-116.9798038
21.08,3233.41,47.26998798,-117.0214679
20.41,3245.06,47.26998798,-117.0631321
18.61,3231.3,47.26998798,-117.1047962
22.36,3171.72,47.26998798,-117.1464603
21.04,3224.05,47.26998798,-117.1881244
19.99,3223.09,47.26998798,-117.2297886
20.98,3167.59,47.26998798,-117.2714527
20.63,3133.14,47.26998798,-117.3131168
22.19,2319.41,47.26998798,-117.3547809
22.59,2270.43,47.26998798,-117.3964451
22.04,2879.95,47.26998798,-117.4381092
20.89,2898.22,47.26998798,-117.4797733
21.78,2805.53,47.26998798,-117.5214374
23.13,2669.32,47.26998798,-117.6047657
19.71,1039.09,47.26998798,-118.063071
25.62,1862.02,47.26998798,-118.1047352
25.96,1722.74,47.26998798,-118.1463993
30.35,1169.12,47.26998798,-118.396384
29.41,1191.2,47.26998798,-118.4380482
30.19,1150.49,47.26998798,-118.4797123
33.23,1073.55,47.26998798,-118.5213764
33.92,1026.41,47.26998798,-118.5630405
34.85,993.78,47.26998798,-118.6047047
34.08,1004.47,47.26998798,-118.6463688
37.22,925.28,47.26998798,-118.6880329
38.67,849.85,47.26998798,-118.729697
48.78,690.92,47.26998798,-118.7713611
51.49,679.4,47.26998798,-118.8130253
50.45,672.35,47.26998798,-118.9380176
49.34,678.34,47.26998798,-119.0213459
21.12,3214.39,47.3116521,-117.0214679
20.8,3202.17,47.3116521,-117.1047962
20.27,3195.44,47.3116521,-117.1464603
19.58,3222.94,47.3116521,-117.1881244
19.58,3235.56,47.3116521,-117.2297886
20,3251.04,47.3116521,-117.2714527
20.83,3148.61,47.3116521,-117.3131168
22.4,2316.42,47.3116521,-117.3547809
21.49,3056.59,47.3116521,-117.3964451
21.82,3085.6,47.3116521,-117.4381092
21.03,2966.02,47.3116521,-117.4797733
24.38,2200.96,47.3116521,-117.5214374
23.14,2121.08,47.3116521,-118.0214069
22.23,2186.33,47.3116521,-118.063071
23.45,2007.68,47.3116521,-118.1047352
20.41,3188.64,47.35331622,-116.9798038
22.35,3178.24,47.35331622,-117.0214679
21.42,3198.92,47.35331622,-117.0631321
20.89,3221.38,47.35331622,-117.1047962
19.88,3186.79,47.35331622,-117.1464603
19.42,3220.6,47.35331622,-117.1881244
23.96,2410.58,47.35331622,-117.2297886
20.58,3160.31,47.35331622,-117.2714527
22.38,2326.23,47.35331622,-117.3131168
21.43,3067.89,47.35331622,-117.3547809
21,3071.17,47.35331622,-117.3964451
21.56,3021.28,47.35331622,-117.4381092
20.86,2951.5,47.35331622,-117.4797733
23.06,2778.7,47.35331622,-117.5214374
25.31,2132.51,47.35331622,-118.0214069
24.29,2099.52,47.35331622,-118.063071
24.58,1792.51,47.35331622,-118.1463993
23.51,1720.97,47.35331622,-118.1880634
24.08,1596.69,47.35331622,-118.2297275
25.92,1538.12,47.35331622,-118.2713917
26.38,1495.49,47.35331622,-118.3130558
26.4,1449.15,47.35331622,-118.3547199
27.86,1328.94,47.35331622,-118.396384
19.31,1126.97,47.35331622,-119.6463078
27.1,1134,47.35331622,-119.6879719
27.73,1074.64,47.35331622,-119.729636
20.12,3217.12,47.39498035,-116.9381397
20.48,3204.18,47.39498035,-116.9798038
21.04,3241.77,47.39498035,-117.0214679
21.8,3246.22,47.39498035,-117.0631321
21.92,3225.94,47.39498035,-117.1047962
21.36,3155.38,47.39498035,-117.1464603
20.15,3264.19,47.39498035,-117.1881244
20.84,3183.6,47.39498035,-117.2297886
24.25,2307.68,47.39498035,-117.2714527
21.16,3108.46,47.39498035,-117.3131168
21.14,3093.69,47.39498035,-117.3547809
23.16,3009.93,47.39498035,-117.3964451
22.01,2949.17,47.39498035,-117.4381092
23.38,2202.35,47.39498035,-117.4797733
23.81,2282.1,47.39498035,-117.9380787
25.78,2210.32,47.39498035,-117.9797428
22.45,2153.14,47.39498035,-118.0214069
23.09,1800.89,47.39498035,-118.1463993
22.57,1717.41,47.39498035,-118.1880634
23.93,1697.23,47.39498035,-118.2297275
24.2,1612.62,47.39498035,-118.2713917
24.72,1527.53,47.39498035,-118.3130558
25.97,1449.85,47.39498035,-118.3547199
27,1411.56,47.39498035,-118.396384
26.66,1344.98,47.39498035,-118.4380482
27.14,1289.94,47.39498035,-118.4797123
48.73,655.81,47.39498035,-119.2296665
47.64,643.36,47.39498035,-119.2713306
33.64,1016.81,47.39498035,-119.6046436
41.82,813.54,47.39498035,-119.6463078
54.85,578.28,47.39498035,-119.6879719
59.14,541.07,47.39498035,-119.729636
20.03,3304.47,47.43664447,-117.0214679
19.96,3279.79,47.43664447,-117.0631321
20.09,3282.48,47.43664447,-117.1047962
20.87,3224.5,47.43664447,-117.1464603
20.68,3197.98,47.43664447,-117.1881244
20.68,3174.17,47.43664447,-117.2297886
23.75,2320.63,47.43664447,-117.2714527
20.85,3172.34,47.43664447,-117.3131168
20.84,3107.13,47.43664447,-117.3547809
23.02,2263.42,47.43664447,-117.3964451
22.35,2349.02,47.43664447,-117.9380787
24.65,2255.81,47.43664447,-117.9797428
23.81,2035.38,47.43664447,-118.0214069
23.44,1757.28,47.43664447,-118.1463993
23.96,1628.73,47.43664447,-118.1880634
24.93,1663.72,47.43664447,-118.2297275
26.74,1488.75,47.43664447,-118.3130558
25.95,1556.31,47.43664447,-118.3547199
25.88,1483.51,47.43664447,-118.396384
26.44,1430,47.43664447,-118.4380482
38,866.96,47.43664447,-118.9380176
41.96,816.34,47.43664447,-119.6046436
62.87,396.64,47.43664447,-119.6463078
71.41,314.56,47.43664447,-119.6879719
21.34,3172.82,47.4783086,-117.0631321
21.31,3237.68,47.4783086,-117.1047962
20.53,3200.18,47.4783086,-117.1464603
22.89,2390.12,47.4783086,-117.1881244
23.86,2413.66,47.4783086,-117.2297886
19.68,3223.44,47.4783086,-117.2714527
23.72,2667.92,47.4783086,-117.6047657
22.68,2671.89,47.4783086,-117.6464298
21.67,2607.27,47.4783086,-117.8547504
20.93,2490.54,47.4783086,-117.8964145
23.53,2366.5,47.4783086,-117.9380787
23.62,2255.2,47.4783086,-117.9797428
23.69,2130.26,47.4783086,-118.0214069
23.92,1739.7,47.4783086,-118.1047352
24.13,1696.93,47.4783086,-118.1463993
25.47,1604,47.4783086,-118.1880634
25.7,1576.54,47.4783086,-118.2297275
27.92,1482.77,47.4783086,-118.3130558
27.26,1506.38,47.4783086,-118.3547199
26.6,1499.13,47.4783086,-118.396384
27.35,1432.76,47.4783086,-118.4797123
27.64,1373.92,47.4783086,-118.5213764
18.15,798.81,47.4783086,-119.6046436
16.51,1999.3,47.4783086,-120.1879414
19.54,3254.37,47.51997272,-117.1047962
17.95,3255.03,47.51997272,-117.1464603
18.5,3106.02,47.51997272,-117.1881244
19.68,3113.26,47.51997272,-117.3131168
22.57,2834.07,47.51997272,-117.6047657
22.18,2102.77,47.51997272,-117.6464298
23.89,2097.86,47.51997272,-117.729758
21.01,2064.68,47.51997272,-117.8547504
22.99,2509.14,47.51997272,-117.8964145
22.15,2412.95,47.51997272,-117.9380787
22.83,2244.67,47.51997272,-117.9797428
22.84,2006.45,47.51997272,-118.0214069
22.26,1720.7,47.51997272,-118.1463993
22.65,988.43,47.51997272,-118.2297275
22.34,985.98,47.51997272,-118.2713917
25.27,1630.25,47.51997272,-118.3130558
25.54,1652.51,47.51997272,-118.3547199
27.2,1267.57,47.51997272,-118.6463688
36.33,988.12,47.51997272,-118.8546894
41.88,922.18,47.51997272,-118.8963535
39.48,909.34,47.51997272,-118.9380176
46.95,750.66,47.51997272,-119.1046741
50.64,695.21,47.51997272,-119.1463383
55.85,627.33,47.51997272,-119.1880024
18.76,849.94,47.51997272,-119.6463078
20.88,860.79,47.51997272,-119.8546284
26.02,922.88,47.56163684,-117.5631016
19.97,2855.52,47.56163684,-117.729758
19.94,2713.08,47.56163684,-117.8547504
18.17,2744.39,47.56163684,-117.8964145
23.5,2364.16,47.56163684,-117.9380787
20.91,1953.96,47.56163684,-117.9797428
21.96,1944.46,47.56163684,-118.0214069
22.1,1840.65,47.56163684,-118.063071
22.57,1784.64,47.56163684,-118.1047352
22.43,1775.76,47.56163684,-118.2297275
24.79,1775.7,47.56163684,-118.2713917
24.11,1781.56,47.56163684,-118.3130558
24.98,1691.83,47.56163684,-118.3547199
33.59,298.08,47.56163684,-118.8130253
35.34,1049.96,47.56163684,-118.8546894
38.51,972.9,47.56163684,-118.8963535
40.66,914.34,47.56163684,-118.9380176
43.22,794.98,47.56163684,-119.06301
43.66,782.47,47.56163684,-119.1046741
47.63,702.73,47.56163684,-119.1463383
22.34,1284.87,47.56163684,-119.5213154
21.95,1337.15,47.56163684,-119.5629795
27.32,1128.1,47.56163684,-119.7713001
33.89,973.41,47.56163684,-119.8129642
20.77,871.74,47.56163684,-119.8546284
21.31,867.92,47.56163684,-119.8962925
21.88,870.5,47.56163684,-119.9379566
31.26,1028.76,47.56163684,-119.9796207
21.66,1441.26,47.56163684,-120.0212849
18.92,2151.6,47.60330097,-117.8130863
21.02,2664.64,47.60330097,-117.8547504
19.7,2493.5,47.60330097,-117.8964145
17.41,2062.83,47.60330097,-117.9380787
20.37,2094.34,47.60330097,-117.9797428
19.74,1953.95,47.60330097,-118.0214069
21.29,1937.4,47.60330097,-118.063071
21.31,1907.03,47.60330097,-118.1047352
21.77,1851.85,47.60330097,-118.1463993
21.73,1819.53,47.60330097,-118.3130558
30.58,1176.41,47.60330097,-118.8130253
34.8,1079.55,47.60330097,-118.8546894
37.84,1009.8,47.60330097,-118.8963535
40.08,943.17,47.60330097,-118.9380176
43.35,806.37,47.60330097,-119.0213459
43.1,786.89,47.60330097,-119.06301
53.26,621.15,47.60330097,-119.1046741
20.21,1324.87,47.60330097,-119.4379871
19,1110.44,47.60330097,-119.4796513
19.15,1115.39,47.60330097,-119.5213154
20.45,1396.78,47.60330097,-119.5629795
22.82,1334.86,47.60330097,-119.6046436
21.55,883.92,47.60330097,-119.729636
21.16,1205.6,47.60330097,-119.7713001
21.83,850.47,47.60330097,-119.8962925
42.19,851.77,47.60330097,-119.9379566
32.66,998.87,47.60330097,-119.9796207
19.54,2218.53,47.64496509,-117.7714222
20.55,2640.93,47.64496509,-117.8130863
19.48,2529.23,47.64496509,-117.8547504
20.13,2422.51,47.64496509,-117.8964145
20.25,2077.51,47.64496509,-117.9797428
20.08,2082.76,47.64496509,-118.0214069
19.18,2043.71,47.64496509,-118.063071
19.26,1990.1,47.64496509,-118.1047352
20.82,1057.57,47.64496509,-118.1463993
21.2,1887.38,47.64496509,-118.1880634
19.66,1849.32,47.64496509,-118.2713917
29.07,1294.21,47.64496509,-118.6463688
28.95,1267.21,47.64496509,-118.729697
29.52,1253.28,47.64496509,-118.7713611
34.12,1142.83,47.64496509,-118.8130253
34.96,1061.22,47.64496509,-118.8546894
32.32,306.82,47.64496509,-118.9796818
44.31,788.73,47.64496509,-119.0213459
54.89,614.25,47.64496509,-119.06301
22.81,993.81,47.64496509,-119.1046741
58.28,553.4,47.64496509,-119.1463383
20.22,1398.32,47.64496509,-119.4379871
21.65,893.12,47.64496509,-119.729636
20.85,869.69,47.64496509,-119.7713001
20.43,853.95,47.64496509,-119.8129642
20.31,850.72,47.64496509,-119.8546284
28.74,1014.32,47.64496509,-119.9379566
24.28,1179.98,47.64496509,-119.9796207
26.09,890.78,47.64496509,-120.0212849
18.17,1939.72,47.64496509,-120.062949
16.59,1948.5,47.64496509,-120.1046131
18.65,2182.99,47.68662922,-117.729758
20.59,2665.18,47.68662922,-117.7714222
20.76,2662.45,47.68662922,-117.8130863
20.27,2645.91,47.68662922,-117.8547504
18.31,2135.09,47.68662922,-117.8964145
19.98,2547.76,47.68662922,-117.9380787
20.53,2422.22,47.68662922,-117.9797428
20.48,2301.82,47.68662922,-118.0214069
19.94,2222.23,47.68662922,-118.063071
19.85,2165.96,47.68662922,-118.1047352
19.1,2101.23,47.68662922,-118.1463993
18.78,2095.71,47.68662922,-118.1880634
20.52,1075.3,47.68662922,-118.2297275
27.29,1425.07,47.68662922,-118.5630405
27.76,1428.33,47.68662922,-118.6047047
28.75,1366.16,47.68662922,-118.6463688
37.9,322.58,47.68662922,-118.7713611
36.35,1069.36,47.68662922,-118.8130253
42.05,953.64,47.68662922,-118.8963535
46.35,794.95,47.68662922,-118.9796818
46.52,767.33,47.68662922,-119.0213459
54.13,621.54,47.68662922,-119.06301
55.04,627.24,47.68662922,-119.1046741
42.77,859.8,47.68662922,-119.1463383
35.97,1028.22,47.68662922,-119.1880024
20.61,1431.13,47.68662922,-119.396323
20.16,1124.14,47.68662922,-119.4796513
22.8,885.6,47.68662922,-119.7713001
21.43,863.5,47.68662922,-119.8129642
21.54,862.2,47.68662922,-119.8962925
19.31,1546.18,47.68662922,-119.9379566
18.63,1610.28,47.68662922,-119.9796207
17.56,1795.49,47.68662922,-120.0212849
17.27,1909.81,47.68662922,-120.062949
16.81,1997.25,47.68662922,-120.1046131
17.45,2216.54,47.68662922,-120.1462772
19.81,2742.24,47.72829334,-117.7714222
19.47,2881.71,47.72829334,-117.8130863
18.87,2882.23,47.72829334,-117.8547504
20.03,2726.22,47.72829334,-117.8964145
20.43,2663.92,47.72829334,-117.9380787
19.76,2557.62,47.72829334,-117.9797428
19.82,2378.74,47.72829334,-118.0214069
19.76,2276.22,47.72829334,-118.063071
20.03,2317.88,47.72829334,-118.1047352
20.33,2360.25,47.72829334,-118.1463993
20.69,2230.15,47.72829334,-118.1880634
20.84,2134.18,47.72829334,-118.2297275
21.34,1764.89,47.72829334,-118.5213764
22.58,1645.6,47.72829334,-118.5630405
23.25,1556.96,47.72829334,-118.6047047
28.71,1449.29,47.72829334,-118.6463688
30.57,1198.08,47.72829334,-118.729697
36.46,313.95,47.72829334,-118.8963535
49.57,783.38,47.72829334,-118.9380176
45.59,873.55,47.72829334,-118.9796818
36.88,983.26,47.72829334,-119.0213459
33.25,1120.35,47.72829334,-119.06301
25.02,1529.21,47.72829334,-119.1046741
21.9,1564.03,47.72829334,-119.1463383
23.09,1439.89,47.72829334,-119.1880024
21.67,1419.69,47.72829334,-119.3129948
19.38,1144.59,47.72829334,-119.3546589
22.57,880.81,47.72829334,-119.8546284
22.65,894.06,47.72829334,-119.8962925
16.22,2003.56,47.72829334,-119.9379566
16.27,2198.78,47.72829334,-119.9796207
16.21,2306.52,47.72829334,-120.0212849
16.86,2365.43,47.72829334,-120.062949
17.22,2396.27,47.72829334,-120.1046131
20.62,2293.36,47.76995746,-117.7714222
20.93,2282.5,47.76995746,-117.8130863
19.37,2898.67,47.76995746,-117.8547504
20.05,1686.37,47.76995746,-118.5630405
19.98,1024.58,47.76995746,-118.6047047
23.73,1519.59,47.76995746,-118.6463688
25.95,1386.28,47.76995746,-118.7713611
26.33,1343.52,47.76995746,-118.8130253
28.92,1208.84,47.76995746,-118.8546894
29.63,1216.72,47.76995746,-118.8963535
28.71,1240.11,47.76995746,-118.9380176
21.9,1386.25,47.76995746,-118.9796818
21.35,1442,47.76995746,-119.0213459
21.35,1519.57,47.76995746,-119.06301
20.66,1630,47.76995746,-119.1046741
21.16,1508.42,47.76995746,-119.1463383
21.74,892.44,47.76995746,-119.8546284
22.72,921.47,47.76995746,-119.8962925
15.71,2657.01,47.76995746,-119.9379566
20.06,1899.4,47.81162159,-118.5213764
20.37,1819.05,47.81162159,-118.5630405
20.72,1689.51,47.81162159,-118.6047047
21.25,1612.82,47.81162159,-118.6463688
22.79,1585.9,47.81162159,-118.6880329
21.89,1626.68,47.81162159,-118.729697
26.18,1280.49,47.81162159,-118.8546894
21.26,1550.39,47.81162159,-118.8963535
20.75,1675.82,47.81162159,-118.9380176
21.34,1825.45,47.81162159,-118.9796818
21.35,1645.09,47.81162159,-119.0213459
20.86,1500.62,47.81162159,-119.06301
21.86,1414.54,47.81162159,-119.1046741
20.5,1113.31,47.81162159,-119.3546589
20.95,1131.83,47.81162159,-119.396323
22.27,1163.66,47.81162159,-119.4796513
23.75,1198.93,47.81162159,-119.5629795
23.79,1205.98,47.81162159,-119.6046436
23.37,1203.49,47.81162159,-119.6463078
24.49,1197.13,47.81162159,-119.6879719
23.5,1155.31,47.81162159,-119.729636
22.42,1126.7,47.81162159,-119.7713001
24.39,969.6,47.81162159,-119.8962925
21.37,1583.29,47.85328571,-118.5213764
20.14,1822.73,47.85328571,-118.5630405
21.51,1978.28,47.85328571,-118.6047047
20.75,1999.19,47.85328571,-118.6463688
20.52,2047.87,47.85328571,-118.6880329
21.96,1874.76,47.85328571,-118.729697
21.32,1821.04,47.85328571,-118.7713611
21.53,1820.5,47.85328571,-118.8130253
21.44,2038.8,47.85328571,-118.8546894
21.51,2116.33,47.85328571,-118.8963535
22.17,2055.08,47.85328571,-118.9380176
21.16,1811.21,47.85328571,-118.9796818
21.55,1189.51,47.85328571,-119.5629795
22.58,1209.2,47.85328571,-119.6046436
23.47,1179.68,47.85328571,-119.6879719
23.89,1157.76,47.85328571,-119.729636
23.69,1157.65,47.85328571,-119.7713001
23.25,1758.93,47.89494984,-118.8546894
21.99,2194.06,47.89494984,-118.8963535
23.39,1749.99,47.89494984,-118.9380176
22.21,1195.14,47.89494984,-119.5629795
24.36,1221.66,47.89494984,-119.6046436
24.1,1227.34,47.89494984,-119.6463078
19.4,1939.58,47.93661396,-119.7713001
26.52,1257.33,47.97827808,-119.5629795
26.24,1252,47.97827808,-119.6046436
21.16,1967.51,47.97827808,-119.729636
18.79,2186.15,47.97827808,-119.7713001
26.84,1250.99,48.01994221,-119.5213154
18.24,2277.93,48.01994221,-119.7713001
21.93,1946,48.10327046,-119.5629795
24.3,2049.52,48.14493458,-119.5213154
21.39,1978.64,48.14493458,-119.5629795
